user;calendar_date;market;registration_date;bet;win;session_duration_min;bonus
1e7cf6538dfffaef99d03b9e3ab9d389;2012-03-28;Tallinn;2011-03-10;169.88;157.96;48.3;0
9e5889f01aad401b350f714af3c5ffe8;2012-01-16;Tallinn;2011-12-07;236.6;204.25;9.6;0
538dc4568b6007f72bf13bfe693ec449;2012-03-24;Tallinn;2011-10-19;168.94;178.99;71.6;0
edddda8432a6adbc7b904b2e0eb77020;2012-01-04;Tartu;2011-05-27;-1.7;302.14;3.3;0
596c407eaa8cad421eca43ff254d442a;2012-01-09;Narva;2011-08-02;142592.38;133796.53;81.7;21065.39
c8b2a5ce7396f8d004c7da691c1d3e69;2012-02-23;Tallinn;2010-12-30;259.95;274.14;31.7;0
830d61b8354a8fc4bcd3ffd43d374d92;2012-01-10;Tallinn;2011-06-01;558.12;585.95;50;0
9e5143be0d448ea62a7b98ce05472146;2012-02-24;Tallinn;2011-10-22;114.08;109.96;17.1;0
86daf75212ea557742f92fcdcc0e4fde;2012-02-25;Tartu;2010-10-08;1.34;164.85;96.5;0
5e0a44e8063ca0977f54b1ead1dba89e;2012-01-30;Tallinn;2011-03-16;24.38;22.9;3.8;0
b828ecc93490a88083132c436549188d;2012-03-19;Tallinn;2011-03-12;165.12;158.81;11;0
8cfad80def0091fc3602f09db64b42d4;2012-02-23;Narva;2011-10-12;13.47;819.77;8.5;0
65481210ed6a9f10a30d45b34d20a48a;2012-03-15;Tallinn;2011-02-01;35.44;32.94;5.3;0
0d06e24cb395a1d08f663ab6c1547a70;2012-01-30;Tallinn;2011-09-24;146.78;130.83;27.2;0
a02b945c4c7e265cced7702b044de126;2012-02-24;Tallinn;2010-11-16;186.93;180.17;25.3;0
6771185ff1736b448324d08473a78884;2012-01-09;Narva;2011-01-21;-31.32;560.55;16;0
24a524bdcc7cc05550de02ed9bb1da24;2012-02-12;Tallinn;2010-11-05;98.4;103.62;28;0
38165b05ef7793dea9cb79f519a5523a;2012-01-28;Tartu;2011-03-19;26.85;25.65;4.9;0
4e65878660029caeeb0e5b32109673ae;2012-02-12;Tallinn;2011-04-08;185.24;183.6;11.6;0
a5b5009b968394c5070a193ba5424a73;2012-02-04;Tallinn;2011-06-28;165.74;157.69;35;0
a8949d969039f8d25bf2b133ed4bb974;2012-01-16;Tallinn;2010-09-16;404.79;391.82;76;0
b691a37e8cb05e04e8e4d033b58b06df;2012-01-06;Tartu;2010-07-04;11.66;141.84;21.2;0
0bb2a2405df41b67de19b64300089a22;2012-02-19;Narva;2010-10-12;459.37;431.52;62.9;0
538dc4568b6007f72bf13bfe693ec449;2012-03-13;Tallinn;2011-10-19;323.36;332.92;30.5;0
23fcacd4ca386d3b53da34740948d15b;2012-01-05;Tallinn;2011-08-09;52.31;50.9;5;0
d83b0759853090daa5c0f25582f9b54c;2012-01-23;Tartu;2011-05-19;2.55;92.51;7.1;0
949b3d4dbef172e6d23313f74da3cfee;2012-03-13;Tallinn;2010-10-31;668.25;603.49;9.8;0
b686c569a0f376f9b2b9419abe095631;2012-02-24;Tallinn;2012-01-20;352.98;330.14;32.2;0
b691a37e8cb05e04e8e4d033b58b06df;2012-01-26;Tartu;2010-07-04;-0.24;29.01;34.4;0
6f13a7f94e3f09d0a4a6d47f8ea0ba79;2012-02-25;Tallinn;2011-01-01;254.24;263.64;23.8;12.47
9c81e0ceca76c77b3c5178587f769230;2012-01-06;Tartu;2011-01-29;-0.4;112.83;79.4;0
ca7ab794c72f34eed2e3526e1679f483;2012-02-08;Tallinn;2011-09-09;69.22;69.38;73.7;0
d7458c4e773257a0456cfdd84a33a1a5;2012-02-12;Tallinn;2011-01-01;205.05;211.01;31;0
04925c75b64b365b541470e5aa68f6f3;2012-01-22;Tallinn;2011-06-05;118.24;116.97;79.3;0
c40e9fe062c85cfa33dd63afcd187013;2012-03-08;Tallinn;2011-10-21;269.62;268.63;32.3;0
1b4c22a1b5601780d6fabd7b5308e2dc;2012-01-19;Tallinn;2011-03-11;375.72;411.1;29.1;0
f70f417aa01b93c3aa2a2490670bb509;2012-03-13;Tallinn;2011-01-14;148.82;135.35;39.1;0
85e0da9e256d18b83c45852a4a79245e;2012-02-15;Tallinn;2010-10-31;516.31;458.67;77.3;0
4e65878660029caeeb0e5b32109673ae;2012-02-20;Tallinn;2011-04-08;14.38;12.07;1.6;0
8f911f045ca86f41f12b42ff927732bd;2012-02-09;Tallinn;2011-01-07;135.51;108.73;57.1;0
c9efc4de54f6173630b5c05461671b3a;2012-02-26;Tallinn;2011-07-25;466.53;497.41;12.7;0
f320306e3ae197bd0f9762144895b668;2012-02-25;Tartu;2011-05-03;58.75;67.38;18.7;0
b691a37e8cb05e04e8e4d033b58b06df;2012-01-30;Tartu;2010-07-04;6.34;140.31;30;0
4d1d6d184e63ff9ce36ba7ff9080b3d1;2012-01-21;Narva;2011-05-17;707.53;657.02;50.2;0
bdbcb91b0a724190f29ea085e9589b36;2012-01-27;Tallinn;2011-02-26;186.18;193.25;31.1;0
e21f69442c6a97ec7a7e3ef002fd4c4d;2012-02-24;Tallinn;2011-02-21;380.71;367.23;32.6;0
eaba09bb50b47adddbb2a866de506784;2012-03-16;Tallinn;2010-11-07;49.08;43.69;0.2;0
e10e6d5644a7e913c68d2fb62a1fabb1;2012-02-24;Tallinn;2010-07-18;137.94;118.46;33.9;0
f67cca7fec9f84c97ca0c41584fd0c51;2012-03-06;Tallinn;2011-02-11;450.18;409.85;50.4;0
afba84b37ef359af760a8c348c676a6c;2012-02-29;Tallinn;2010-09-18;78.53;77.57;2.5;0
04a30288d786e6de27e8855492c4ec4d;2012-02-24;Tallinn;2011-12-15;168.13;160.24;44.5;0
a95c6f5f9ee8459175f072be86389e34;2012-03-08;Tallinn;2011-03-01;154.4;153.4;51.9;0
b54757b142bd046b116b977d72845913;2012-03-05;Tallinn;2011-02-06;159.48;139.42;64.4;0
ec938bfa004fe61d5b7014e2ce252b9c;2012-03-25;Tartu;2011-11-01;-2.32;172.82;6.2;0
3dcdc4acca997e39246c02069113437a;2012-03-18;Tartu;2010-10-28;69.01;64.45;85.4;0
c985d59d5b1d7d32d14d4371f7d4f822;2012-03-22;Tartu;2011-03-02;-1.44;216.43;50;0
42e93d859309d29c01c9e0b6fe9876d0;2012-01-11;Narva;2011-10-28;16.12;113.67;9.8;0
29319a3714eb05d848dc87855511f07e;2012-03-05;Tallinn;2011-08-02;48.28;43.03;7.4;0
da1076d53209a22ff2fd33c8b723ae68;2012-02-24;Tallinn;2011-08-27;13.04;11.1;17.9;0
50088c0c68c55425c3b52a698facec0a;2012-02-28;Tallinn;2010-10-26;43.47;41.59;98.6;0
19b03ff011946b8d677c5c479111c2fe;2012-02-22;Tallinn;2010-12-12;220.11;203.84;4.7;0
7ed2e6a0644195d421ed7f8d45fd925f;2012-01-24;Narva;2011-11-04;4.63;1383.15;58.1;0
72a1955152db409b64175cc247c718f0;2012-02-03;Tallinn;2011-04-09;208.54;190.94;19;0
0cf5be71cfb845ba829b70b7b12668d2;2012-03-30;Narva;2010-09-10;289.22;280.87;37;0
2d4cd42fbcfef8907533fcf5fc3d2199;2012-02-25;Tallinn;2011-07-10;36.62;33.28;3.6;0
cd4f9b14af93c1e17ae24fd46f45ec62;2012-01-05;Tallinn;2011-01-30;69.97;71.38;47.6;0
9c9c154976d33bf2180f2354853e522c;2012-03-28;Tallinn;2011-10-17;44.78;46.47;60.1;0
efa6931351615e3cba00c465306e7c82;2012-03-17;Tallinn;2011-03-11;220.48;230.68;56.3;0
ce32d28e41bb6560bf970af9ab2f2f0b;2012-01-30;Tallinn;2011-01-07;98.01;93.11;34.4;0
23fcacd4ca386d3b53da34740948d15b;2012-02-23;Tallinn;2011-08-09;98;99.72;8.3;0
a4184406e5199ee3228152eb4cc928db;2012-02-17;Tallinn;2012-01-30;303.79;317.1;29.9;0
c985d59d5b1d7d32d14d4371f7d4f822;2012-03-25;Tartu;2011-03-02;-1.21;234.47;27.1;0
47fe9dc2c8e056e1ecb35f8f549923f2;2012-03-02;Tartu;2010-11-01;221.95;225.87;9.5;0
69f2f2a099beedeacbf68d6e166f24fd;2012-01-12;Tallinn;2011-08-08;324.77;302.29;71.1;0
240e36f80b8af9b00940454d7e11aaf4;2012-01-31;Tallinn;2011-06-02;139.79;151.24;1.7;0
6811ae9b85d211ca25bd64cd59f48319;2012-01-02;Tartu;2011-07-27;122.29;107.18;34.6;0
0a1126a886d9501a97f8f8aeadf82f26;2012-02-25;Tallinn;2010-12-16;394.5;368.88;37.8;0
8b010ac3499f97ae2ae63c16c2a69517;2012-01-22;Tallinn;2012-01-01;533588.63;518725.2;31.6;6039.12
139f17cbe0779b8569d787c3e0691f05;2012-03-13;Tallinn;2010-08-18;479.13;491.56;36.5;0
6f1bfc95e6889e13037251ddb84b9b03;2012-02-15;Tartu;2011-01-05;-3.55;65.45;64.3;0
869792fcca7bed6c0592e4b0ee8db38d;2012-03-27;Tallinn;2010-12-12;37.05;35.41;3.3;0
04cc5e2ffea044945cf54fae5f7050b3;2012-03-28;Tallinn;2011-06-04;336.64;352.21;51;0
5b3f7879507278707c42703ff4f75351;2012-02-16;Tallinn;2010-09-20;116.96;109.45;60.9;0
91f0c6ba3e7c3a573ea7ac3f5daf7829;2012-03-13;Tallinn;2011-04-28;225.93;248.14;32.6;0
538dc4568b6007f72bf13bfe693ec449;2012-03-20;Tallinn;2011-10-19;57.66;61.57;79.3;0
fc1e204b6fa692cf0888f2f5f1e9e279;2012-03-10;Tallinn;2011-09-06;257.22;270.05;14.1;0
b49b9f0cf7a9d34383b5347300849734;2012-03-17;Tartu;2011-06-17;102.48;106.08;29.3;0
00974147f32880b30407582f99bacc6a;2012-03-07;Tallinn;2010-12-22;164.13;159.86;10.1;0
3a97a9a721e083f9b02c471f46c8b415;2012-02-04;Tallinn;2010-12-06;86.36;88.29;48.8;0
d189b0898ad5bcc567499d57b052490b;2012-03-29;Tallinn;2010-12-27;300.24;290.95;8.2;0
68cfff985b287004f1a1d6b85ac198c3;2012-01-19;Tallinn;2010-09-23;90.85;71.91;45.9;0
09ef21cc1de39664080abd7fe0757c02;2012-03-30;Tallinn;2011-05-22;266.6;240.74;9.9;16.81
bd9523232bd6087bcc1d3cb00fab8828;2012-03-15;Tallinn;2012-01-03;165132.4;154466.83;2.3;12131.71
42eacd78695e0700197b36a182571718;2012-01-28;Tallinn;2011-12-13;1.12;1.1;0.4;0
87a960d1292b96cb600c1a87872e1c30;2012-03-28;Tallinn;2011-01-21;466.91;516.99;15.1;0
5611d2e5f46abbf1ad56a5c03c84b455;2012-02-29;Tallinn;2011-02-13;44.77;41.08;7.8;0
6f0530c65bb8ba4b863994a53ebcc383;2012-01-04;Tallinn;2011-05-17;111.11;109.44;7.2;8.62
9b00c205468daa01c905ece78c8fe507;2012-02-21;Tallinn;2010-11-30;205.55;182.41;84.8;14.61
d6d5550ab1dc511bf32efb1b8aab0679;2012-03-04;Narva;2011-01-23;2.98;262.11;0.1;0
f44171aa42695cb6cdaa44244d4c22d2;2012-03-25;Tallinn;2010-11-13;237.62;228.92;24.5;0
13c1d0422e6a0fe7bd52cb57a48a914b;2012-01-03;Tallinn;2010-08-12;522;491.78;11.1;0
2e763c3cc3b8abd840be64a14c09b207;2012-02-13;Tallinn;2011-10-10;56.26;55.52;1.6;0
9a871a711b55284c0d6527d83e1adcca;2012-02-25;Tallinn;2011-07-10;32.48;34.2;31.1;0
957498442be81df25843f2d7e24ce7aa;2012-02-22;Tallinn;2010-12-04;136.49;158.32;19.1;0
21ae7ffec4b439b415d5b9d2d78b42cd;2012-03-01;Narva;2011-08-16;-4.71;30.47;23.7;0
f5fbf91ebd0e3a951698422aea934743;2012-03-15;Tartu;2011-08-16;171.7;159.46;60.3;0
bdceda287e51f9fb7ddbe731bd34277f;2012-02-28;Tartu;2011-02-06;-0.93;268.14;8.8;0
a56445d774a907fb3f5f59df76353f45;2012-02-14;Tallinn;2010-09-09;438.58;408.28;14.7;0
051318243520c9deacbe2dc5a326fffb;2012-02-17;Tartu;2011-03-15;127.2;114.69;30.4;29.98
bfd0d57a74f27ffff738acae1a5cc4b3;2012-03-14;Tallinn;2011-06-11;71.45;72.37;31.1;0
68d46c78948f129b1e4863156798eb2e;2012-01-03;Tallinn;2010-12-01;622.15;641.73;15.6;0
2052f4c93294f9369f2fb86dd9ac0f54;2012-02-24;Tallinn;2010-11-30;88.98;95.65;3.6;0
d6f4b10b28b4b94dbef9407903a1ca32;2012-01-08;Narva;2012-01-01;579641.87;624318.23;28.9;0
f33457f04c3da5492ec71877e96c868e;2012-03-01;Tallinn;2011-06-21;194.31;182.47;29.6;0
e9dc653a1880d24173d50bbc96bc8e40;2012-01-21;Tallinn;2011-09-10;406.84;394.88;6.2;0
2046dae2e92edf4b6da6eb49d4e1b6ec;2012-03-28;Tallinn;2010-12-06;270.57;284.72;11.9;0
ad3921459a11a2b3c3e0f9fcb1add6ca;2012-02-06;Tallinn;2011-07-19;523.73;498.23;50.9;0
af91eb8993b686087f980b0ac1a8bfbc;2012-01-05;Tallinn;2011-02-22;186.43;189.8;2.6;0
8231de21bc349df8081b391db5ed8a94;2012-01-31;Narva;2011-05-16;27.13;421.5;8.9;0
1592e1f8883c3c3c7061bbbd78f2c626;2012-01-05;Narva;2011-10-18;-3.57;104.78;33.4;0
087e56446ce72de58a22f2d95759aa03;2012-02-22;Tallinn;2011-02-22;99.91;114.23;56.8;0
ab1075098f3bdfdc7bfe020c7552e70b;2012-03-24;Tallinn;2010-11-14;554.95;490.82;13.9;0
b752f956bee087630bcdcebc6b5cd87a;2012-02-17;Tallinn;2010-11-11;25.24;26.15;23.6;0
135c69aa628213ec0216e521149b2add;2012-01-05;Tallinn;2011-05-15;233.87;257.13;77.2;0
83ff83d44a891fc76f28b80c10fcc193;2012-02-08;Tallinn;2011-11-24;838.19;803.95;4.3;0
a4978c6d4265a000216f86f2e5500d61;2012-01-11;Tartu;2011-05-02;-0.02;40.11;4.6;0
26d6230729af439ca401173d6ef79077;2012-01-26;Tartu;2011-10-11;-1.59;441.08;7.3;0
e84103c586aecb9c76bdf798c18e0df0;2012-01-09;Tartu;2012-01-01;26333.02;24033.8;47.8;0
36f5d63378115e78d1e393cf0fa32cca;2012-02-02;Tallinn;2010-12-31;74.12;72.32;3.5;0.07
5c7931117ed6190b7c55d9c7ef43ceb1;2012-01-29;Tallinn;2010-10-01;98.77;98.16;56.9;0
9b35d98583473029a2addd202a07141a;2012-03-28;Tallinn;2011-11-08;534.25;532.92;57.5;0
a83d811ea4bd75d6a65b375679f15350;2012-01-21;Tallinn;2011-09-01;352.22;297.89;9.1;24.47
5cd17b4f9fbcacd83fb4183f89265f03;2012-01-06;Tallinn;2011-12-16;358.9;365.34;28.1;0
3910a264037d547916d08b5c454640a9;2012-01-15;Tallinn;2010-10-03;384.93;375.94;80.1;0
923b1d12e57ed24634b104f8df7c58f0;2012-02-07;Tallinn;2010-09-20;44.74;41.76;45.6;0
6d284fa94d6cc6563c02c8e00d5766e4;2012-01-18;Tallinn;2011-09-22;32.31;32.83;38.4;0
24a524bdcc7cc05550de02ed9bb1da24;2012-01-17;Tallinn;2010-11-05;46.93;42.25;4.7;0
7d5569f4178a3b4469a124431d9a137f;2012-02-14;Tallinn;2011-04-22;74.03;69.09;9.9;0
c4ca28181e6be482b839df0233b0bd37;2012-01-22;Tallinn;2010-11-03;390.02;399.14;74.6;0
5611d2e5f46abbf1ad56a5c03c84b455;2012-02-08;Tallinn;2011-02-13;188.84;174.81;8.6;7.67
0997a8bdeafad1d05af700ddcda2387d;2012-03-13;Tallinn;2011-08-11;101.45;103.24;75.4;7.87
b283b40c33e3d459334e707eca9b132a;2012-01-02;Tartu;2010-11-20;14.17;125.73;5.8;0
a08658c07777bce5816f034278cdc9ca;2012-02-09;Tallinn;2011-08-27;125.16;128.34;24.7;0
f73d96422ef6a84f1a4affeee22136b9;2012-03-23;Tallinn;2011-02-24;308.81;289.39;30.5;0
be8f7a1777db6f79458a83255511e524;2012-02-15;Tallinn;2010-09-30;309.92;283.09;7.5;0
57addc96e2dac8564a71e39b0c94f13e;2012-01-29;Narva;2011-04-28;143.13;137.72;3.7;0
f27075a6ac5f129d5b9f795b8a245bd7;2012-02-19;Tallinn;2011-03-27;81.03;83.32;75.8;0
5c0ae491305306618b777930d07f6ae9;2012-03-18;Tallinn;2010-11-14;79.17;74.6;5.1;6.46
44a345b5c4872b20675a494ae767455f;2012-02-16;Tartu;2012-01-28;9.04;48.72;31.3;0
06378533ef6b45fcf97c7792c51268e4;2012-01-14;Tallinn;2011-06-24;95.68;97.01;51.3;0
1b4c22a1b5601780d6fabd7b5308e2dc;2012-01-18;Tallinn;2011-03-11;518.85;484.91;18.3;0
e8a7c1f9c3dffeadef65f8204ceab6ad;2012-03-14;Tallinn;2011-03-22;331.32;329;25.5;0
6664e903216d8fb5c8642a5db2f31cb6;2012-03-10;Tallinn;2011-08-10;387.97;405.59;35.6;0
364121d911a94f369207882b48528833;2012-01-06;Tallinn;2012-01-03;30.99;30.86;4.1;0
6771185ff1736b448324d08473a78884;2012-01-14;Narva;2011-01-21;40.81;555.26;108.6;0
3e066b1fd8bb88106d2be21e81d4d03e;2012-03-28;Tartu;2011-12-18;-0.53;197.57;9.6;0
e8640b74d81a4fadba3550d08240a8b2;2012-01-13;Tallinn;2011-03-27;319.7;294.15;64.7;0
6ce9dd9a2e2455b27632c89387306404;2012-01-07;Tallinn;2011-03-25;662.65;637.8;35.4;0
d83b0759853090daa5c0f25582f9b54c;2012-01-19;Tartu;2011-05-19;3.6;82.43;24.4;0
7f24a85302900932dbdf91f1a72de5fa;2012-02-04;Tartu;2010-10-17;-0.79;220.69;24.3;0
75928b608fbc3fb704d47d22a176899e;2012-03-01;Tallinn;2011-08-04;237.41;224.63;24.7;0
10b410e20cc81698055859aacd7bd4d9;2012-02-04;Tallinn;2011-01-01;501.48;541.89;39;0
6eb1d42556c87c483a7c93a4f4ffc1d1;2012-02-08;Tallinn;2010-11-20;330.18;326.23;10.7;0
89d9108a618787a974974445502d6b26;2012-01-31;Tartu;2010-08-13;19.76;121.48;60.9;0
2725b21947cdbc65b9b6c7025f2d4533;2012-02-22;Tartu;2011-08-15;-1.36;79.08;68.5;0
1894b3148ba4653c29c6accd3f149835;2012-02-17;Tallinn;2010-12-18;338.37;328.66;34.6;0
4fc1cc6b0807396e0a69a544a1454aea;2012-02-08;Tallinn;2011-06-22;221.36;216.15;19.3;0
e5a2be2bf725dfde2db388800316e0c2;2012-01-01;Tallinn;2012-01-01;24971.92;23232.26;15.7;0
b87ba1d77e7334b321d7a86e3b6c7972;2012-01-23;Tallinn;2011-12-10;44.78;42.49;7.7;0
9fc908716c7c79cab267b4c0baede9d7;2012-03-23;Tartu;2011-01-28;280.6;285.91;39;0
60c40f3712b109aa162083bf3777d880;2012-02-12;Tallinn;2010-09-14;284.76;300.21;34.5;0
5b2182ee171c3669866083c293f78b07;2012-02-28;Tallinn;2011-11-30;183469.45;166372.36;37.1;13881.58
05198677df9a0aecdd55095403fb2f66;2012-03-20;Tallinn;2010-12-02;44.4;41.72;9;2.33
41a2ac0e667e1337f4dd79f568163c38;2012-01-31;Narva;2012-01-01;850288.38;911203.34;20.5;0
95670e31056f7bb4496a5768d5d42b13;2012-01-29;Tallinn;2010-11-03;467.05;486.54;0.4;0
6478fff4edc52b651ab04ecadd4d38c9;2012-01-05;Tallinn;2011-04-23;498.84;437.99;39;0
42eacd78695e0700197b36a182571718;2012-01-20;Tallinn;2011-12-13;191.66;194.44;45.7;0
4b96874ae505a00d27cb0cadd0aa46de;2012-02-22;Tallinn;2011-06-16;35.82;31.22;40;0
1536b82bb6089a5f8cc8d866d746ca93;2012-03-11;Tartu;2011-07-22;13.09;288.7;4.9;0
9c12ade524f486e92d3b33f212881ad3;2012-02-24;Tallinn;2011-10-09;122.45;122.48;79;0
6811ae9b85d211ca25bd64cd59f48319;2012-01-30;Tartu;2011-07-27;244.62;242.2;18.2;0
d7c5202f924ecdd542c8540bc54c9648;2012-01-18;Narva;2011-04-21;7.67;623.69;13.1;0
3c0b97c8ec15768fe1d3cbb2e5c01306;2012-03-16;Tallinn;2010-10-26;571.39;560.44;65.4;0
d2ecf27f02c261dd0a9b2e8569e856bf;2012-03-30;Tallinn;2011-02-05;220.3;225.57;5.5;0
3a385f2be1b344ec83e100bc7b496149;2012-01-02;Tallinn;2010-11-08;75.7;72.15;18.2;0
743a3890178c8f1ba505dbcfe49da6e2;2012-02-09;Tallinn;2011-04-26;84.94;85.56;68.5;0
512e5902bb9305dae0851254d91e2282;2012-02-12;Tallinn;2011-07-18;206.02;177.91;68.9;0
b8cc2c868ba8ae81936403f37181daec;2012-03-15;Tartu;2011-03-24;85.83;76.44;32;0
5eaeddb50c68306b3a00424b82e7a57a;2012-03-18;Tallinn;2010-12-22;306.28;294.44;9.9;0
c21840b197a484eba6944834937ea6ae;2012-03-06;Tallinn;2011-05-26;193.66;183.24;26;0
c32f1b38d63c4e3a9b34657c2c579f3b;2012-03-08;Tallinn;2010-08-15;359.12;333.88;36.6;6.64
bf6fd56b09c207f4d52753249b74bd59;2012-02-21;Tallinn;2011-05-31;238.45;229.18;27.7;0
2731b5dffe43e296ca2fe71c0d31bd03;2012-02-09;Tartu;2012-01-01;230606.33;213288.5;4.7;0
a1b01c1f0cf99dd1ee20fd10a478997b;2012-03-08;Tallinn;2011-08-23;422.16;404.85;35;0
0b1d08bf0e335ed97bc8dd290ef15b49;2012-02-21;Tallinn;2011-06-16;319.95;357.35;20.5;0
0992546e08ccbc8590d23066a518e4cf;2012-01-05;Tallinn;2010-12-04;78.98;79.36;3.6;2.97
72c98b0103efe7399f46406b8708ed8a;2012-02-10;Tallinn;2012-01-11;251.84;249.04;9.6;0
a585fff93b56c7e257ba14d300ab4b01;2012-02-03;Tallinn;2011-11-14;355.57;380.32;84.8;0
6e67e9904dc0617f5ffb54702f320b01;2012-03-24;Narva;2011-10-08;38988.02;36845.86;38.5;0
785f6127ec8fb6699f35dfa54efac46d;2012-01-25;Narva;2011-12-07;874.13;881.33;23.8;0
41dbc7f7b84b8f81053e7b50e0e914da;2012-03-16;Tallinn;2011-05-14;602.63;628.03;7;2.71
a4978c6d4265a000216f86f2e5500d61;2012-01-01;Tartu;2011-05-02;-5.06;131.7;1.1;0
423c2509410a6a0fd032f5ed0f34fe7f;2012-03-23;Tallinn;2011-08-27;216.65;200.99;12;0
88e0eb0feac4fffeb3c87bf1490088de;2012-03-25;Tallinn;2011-06-30;251.5;278.91;8.2;0
f42844adb8b18ac65be211187ea8e602;2012-02-29;Tartu;2011-03-03;62.14;63.89;39.1;0
a9884d6982cc6c127c68b7584dd6161d;2012-02-16;Tallinn;2011-07-21;268.87;248.95;43.9;0
c4a540e08e922760be9d794dae84e243;2012-03-01;Tallinn;2011-04-24;559.76;514.04;96;19.23
a0981f6e285e756aa17a7b46e4ccbca2;2012-02-28;Tallinn;2011-05-21;152.65;145.76;2.2;0
04cc5e2ffea044945cf54fae5f7050b3;2012-03-25;Tallinn;2011-06-04;184.75;189.79;59.4;21.41
15d484346604fa774d9a44bacaf541e9;2012-02-24;Tallinn;2011-03-13;54.11;49.78;31;0
c45c5f2f156cf224d1a07b25e8c36fcb;2012-02-06;Tallinn;2011-04-17;307.23;323.5;87.9;0
bf381e6a14cff424eb1877f7243b6bd5;2012-03-22;Tallinn;2011-10-30;133.57;135.09;55.5;0
c7e8a2347ea927af8cd6c01f0f5f10d6;2012-01-25;Tallinn;2011-05-05;263.54;289.14;20.2;0
4ba63acf267286936fdfe6505f833f21;2012-03-21;Tallinn;2011-04-26;173.53;166.64;62.8;0
88432b431331212659c7ab10adfc8acd;2012-03-19;Tallinn;2010-09-23;382.34;383;77.3;0
087e56446ce72de58a22f2d95759aa03;2012-03-29;Tallinn;2011-02-22;663.37;705.23;14.6;0
06ffc8427fa08657738269748e5be2a8;2012-03-26;Narva;2012-02-01;974.12;906.71;0.2;0
d8f4d410c3123dd72966623f2fc434e2;2012-02-12;Tallinn;2011-01-08;333.11;353.15;23.5;0
785f6127ec8fb6699f35dfa54efac46d;2012-01-08;Narva;2011-12-07;15.04;15.71;28.9;0
1ce07f05549de64c59bc5da07162d7a7;2012-03-07;Tallinn;2011-09-12;110.31;99.65;29.7;0
8f911f045ca86f41f12b42ff927732bd;2012-03-14;Tallinn;2011-01-07;155.47;156.06;8.7;0
b310ccf030d72c39d2113819d60d75a9;2012-03-15;Tallinn;2011-06-12;334.68;361.44;43.7;0
4fbf4ab228da1deff7a731f12aaa030b;2012-03-25;Tallinn;2011-06-12;74.97;75.44;118.8;0
5611d2e5f46abbf1ad56a5c03c84b455;2012-01-31;Tallinn;2011-02-13;162.5;169.39;78.6;7.67
06f9991a838f9a1b95c06e7b08ccc181;2012-03-11;Tallinn;2010-11-12;268.55;280.12;49.5;0
61fa438a877e5dff4409ba5435fe9649;2012-03-05;Tallinn;2011-01-21;75.39;75.53;18.8;0
1e61e34ee475bd26721c778b334d0a2d;2012-03-10;Tallinn;2011-03-23;135.54;133.2;12.9;0
a387e221e24594acea5fcf72b63f7bbd;2012-03-13;Tallinn;2011-07-05;36.42;32.76;11.9;0
6c5d247d16553e99ba88019568e35591;2012-01-01;Tallinn;2011-06-13;180.22;170.52;55;0
57799b5216f9c9094a68811a6fbb90f1;2012-03-15;Tallinn;2010-12-11;358.34;318.74;28.9;0
66fd541254bb3d96ea5a3f50eb84b360;2012-03-01;Tallinn;2011-05-05;71.61;70.2;29.2;0
d7f7c323f410fbc5c8f4e1ebf276c94d;2012-03-24;Narva;2010-07-27;-10.98;833.27;14.8;0
4cce29520f34b0814c502b12be677733;2012-03-16;Tallinn;2011-08-01;144.81;131.73;72.2;0
93ed9dac62f07b778d61edb30f1e5daa;2012-01-07;Tallinn;2011-09-19;423294.63;398217.27;11;0
6771185ff1736b448324d08473a78884;2012-01-17;Narva;2011-01-21;18.31;895.5;41.7;0
50f0712e01ff418aa638844e42880a60;2012-02-23;Tallinn;2011-09-24;115.76;115.92;16.3;0
26d6230729af439ca401173d6ef79077;2012-01-17;Tartu;2011-10-11;1.38;609.05;8.3;0
881b6ec95a7818994d70fee74f67a60e;2012-02-08;Tallinn;2011-08-06;257.2;269.5;57.3;0
1e28254ec81896562d6d271791779da6;2012-01-09;Tallinn;2011-01-28;87.41;91.83;59.3;0
22c122c5489d6428074790eaf30e5df7;2012-03-07;Tallinn;2010-09-27;64.57;66.22;5.2;0
c8b2a5ce7396f8d004c7da691c1d3e69;2012-02-26;Tallinn;2010-12-30;102.72;102.2;5.6;0
eebe4a1c4522b6730c834c81a5fd8f21;2012-03-07;Tallinn;2011-04-02;553.68;558.27;33.3;0
be8f7a1777db6f79458a83255511e524;2012-01-05;Tallinn;2010-09-30;692.99;649.77;23.5;5.68
3fddf55f2715ac4cc6c271881d9b82d3;2012-02-05;Tallinn;2011-01-27;470.92;492.66;10;0
e5e8efbab4c91127a514ddbf582cd556;2012-03-07;Tallinn;2011-06-03;314.69;319.33;16.5;0
596c407eaa8cad421eca43ff254d442a;2012-03-19;Narva;2011-08-02;134238.39;131819.9;104.3;0
d25beccd4e4ea27319976e4da1520c32;2012-01-26;Narva;2011-03-09;232.46;233.6;25.5;0
796acf852b4aa0cdbe35cb2099fa9ae2;2012-03-11;Tallinn;2010-11-10;176.54;183.6;10;0
8a59a5e2b2babfc3533dbac44bf7aac8;2012-02-20;Tallinn;2012-01-01;865.26;872.29;40.5;0
9c6ca62bc41a79d9e89f003abd0de85a;2012-03-02;Tallinn;2010-09-01;13.23;12.9;31.4;0
87a960d1292b96cb600c1a87872e1c30;2012-03-25;Tallinn;2011-01-21;800.68;823.98;19.1;0
